,experiment,mode,epoch,acc,loss,baseline,sender_entropy,receiver_entropy,n_unseen_shapes,game_size,vocab_size,hidden_size,n_epochs,embedding_size,batch_size,id
30,image,train,16,0.781005859375,-0.804788571596146,-0.654455608129501,0.928303194046021,0.059940105304122,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
31,image,test,16,0.6635009765625,-0.722240674495697,-0.654455608129501,1.05754148960114,0.133139684796333,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
32,image,train,17,0.7893310546875,-0.814703553915024,-0.662389427423477,0.914625918865204,0.0574730940163136,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
33,image,test,17,0.6580078125,-0.722337299585342,-0.662389427423477,1.02500449419022,0.12599600404501,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
34,image,train,18,0.79794921875,-0.829642778635025,-0.669920521974564,0.896147477626801,0.0549861770123243,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
35,image,test,18,0.6757568359375,-0.739930206537247,-0.669920521974564,1.01720566749573,0.123067602515221,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
36,image,train,19,0.8080322265625,-0.83825056552887,-0.67718957066536,0.847117131948471,0.0519331898540258,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
37,image,test,19,0.676513671875,-0.737859910726547,-0.67718957066536,0.92074248790741,0.118016703426838,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
38,image,train,20,0.816748046875,-0.847010999917984,-0.684167546033859,0.811861610412598,0.0500495780259371,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
39,image,test,20,0.6724365234375,-0.742471408843994,-0.684167546033859,0.883032083511353,0.114419084042311,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
40,image,train,21,0.826708984375,-0.848399478197098,-0.690955269336701,0.779149857163429,0.0477345611900091,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
41,image,test,21,0.694775390625,-0.764161890745163,-0.690955269336701,0.90411828160286,0.112132997065783,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
42,image,train,22,0.8333984375,-0.852888023853302,-0.697429984807968,0.756737238168716,0.0452602967619896,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
43,image,test,22,0.670556640625,-0.752722743153572,-0.697429984807968,0.844840979576111,0.10725669041276,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
44,image,train,23,0.837109375,-0.86663025021553,-0.70350301861763,0.743110644817352,0.0432120252400637,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
45,image,test,23,0.69833984375,-0.776294618844986,-0.70350301861763,0.883197849988937,0.103973235189915,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
46,image,train,24,0.8418701171875,-0.87112597823143,-0.709268361330032,0.717529755830765,0.0414757862687111,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
47,image,test,24,0.707861328125,-0.787410944700241,-0.709268361330032,0.879717981815338,0.100631661713123,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
48,image,train,25,0.8446044921875,-0.87532816529274,-0.714681708812714,0.706261888146401,0.0408306580036879,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
49,image,test,25,0.7022705078125,-0.784956526756287,-0.714681708812714,0.847073060274124,0.0984458990395069,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
50,image,train,26,0.847265625,-0.878441935777664,-0.719781118631363,0.690104708075523,0.0384364642202854,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
51,image,test,26,0.71708984375,-0.797781699895859,-0.719781118631363,0.88554692864418,0.0946680851280689,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
52,image,train,27,0.852734375,-0.885101467370987,-0.724705296754837,0.678393477201462,0.0376609656959772,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
53,image,test,27,0.716748046875,-0.79676017165184,-0.724705296754837,0.832467550039291,0.0899633154273033,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
54,image,train,28,0.8563720703125,-0.891108042001724,-0.729407727718353,0.668608963489533,0.0354624213650823,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
55,image,test,28,0.7213623046875,-0.800365579128265,-0.729407727718353,0.846402645111084,0.0866724260151386,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
56,image,train,29,0.85712890625,-0.899862229824066,-0.7338119328022,0.665403142571449,0.034526988863945,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
57,image,test,29,0.7238037109375,-0.808704155683518,-0.7338119328022,0.842130947113037,0.0853160530328751,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
58,image,train,30,0.8595703125,-0.894456893205643,-0.738003885746002,0.654965063929558,0.0335906568914652,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
59,image,test,30,0.724169921875,-0.80977743268013,-0.738003885746002,0.825872147083283,0.0822252474725247,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
60,image,train,31,0.8633056640625,-0.905560404062271,-0.74204580783844,0.663855305314064,0.0333098417147994,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
61,image,test,31,0.722802734375,-0.810406053066254,-0.74204580783844,0.796327763795853,0.0802233785390854,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
62,image,train,32,0.865869140625,-0.913732105493546,-0.745915341377258,0.658390641212463,0.0316286316141486,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
63,image,test,32,0.7348876953125,-0.826769703626633,-0.745915341377258,0.814246097207069,0.0778299160301685,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
64,image,train,33,0.8669921875,-0.916488057374954,-0.749584323167801,0.647453713417053,0.0309663923457265,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
65,image,test,33,0.7449951171875,-0.835745984315872,-0.749584323167801,0.838580521941185,0.0757789831608534,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
66,image,train,34,0.8700439453125,-0.916089761257172,-0.753127217292786,0.642693766951561,0.0307912720367312,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
67,image,test,34,0.7419189453125,-0.836543303728104,-0.753127217292786,0.813722360134125,0.0735734187066555,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
68,image,train,35,0.870361328125,-0.922765624523163,-0.756476712226868,0.629116204380989,0.0305247195065022,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
69,image,test,35,0.7357421875,-0.829484707117081,-0.756476712226868,0.788686060905457,0.0726235661655665,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
70,image,train,36,0.8738037109375,-0.926004612445831,-0.759735900163651,0.631559997797012,0.0301323603838682,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
71,image,test,36,0.745654296875,-0.845220786333084,-0.759735900163651,0.81700621843338,0.0723396524786949,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
72,image,train,37,0.8790283203125,-0.923662126064301,-0.762960088253021,0.613361120223999,0.0284155536442995,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
73,image,test,37,0.7492431640625,-0.843795830011368,-0.762960088253021,0.82104320526123,0.0691376108676195,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
74,image,train,38,0.87822265625,-0.930122584104538,-0.765993303060532,0.611570626497269,0.0277866763994098,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
75,image,test,38,0.753271484375,-0.84883286356926,-0.765993303060532,0.824681720137596,0.0684721056371927,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
76,image,train,39,0.8798583984375,-0.933806312084198,-0.768912905454636,0.61033890247345,0.0286723125725985,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
77,image,test,39,0.759814453125,-0.856782561540604,-0.768912905454636,0.834613674879074,0.066678050532937,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
78,image,train,40,0.88232421875,-0.934658914804459,-0.77174819111824,0.597186467051506,0.027305444329977,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
79,image,test,40,0.759521484375,-0.854253852367401,-0.77174819111824,0.796702551841736,0.0649846848100424,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
80,image,train,41,0.8841064453125,-0.936032831668854,-0.774488633871079,0.60004948079586,0.0265316437929869,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
81,image,test,41,0.754345703125,-0.849938666820526,-0.774488633871079,0.786336615681648,0.065434841811657,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
82,image,train,42,0.8873779296875,-0.93860467672348,-0.777176451683044,0.590535017848015,0.025685640797019,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
83,image,test,42,0.755615234375,-0.856937009096146,-0.777176451683044,0.810901409387589,0.0617659464478493,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
84,image,train,43,0.8884765625,-0.940309619903564,-0.77976485490799,0.58170884847641,0.0244373869150877,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
85,image,test,43,0.7550537109375,-0.845016425848007,-0.77976485490799,0.740544819831848,0.0611327890306711,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
86,image,train,44,0.887451171875,-0.944866615533829,-0.782212334871292,0.574044308066368,0.0247459895908833,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
87,image,test,44,0.76181640625,-0.855641531944275,-0.782212334871292,0.760624182224274,0.0598388519138098,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
88,image,train,45,0.890625,-0.945837378501892,-0.784621530771256,0.568959099054337,0.0242802780121565,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
89,image,test,45,0.7657958984375,-0.858631324768066,-0.784621530771256,0.762893313169479,0.0590647049248219,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
90,image,train,46,0.894140625,-0.945262467861176,-0.787002408504486,0.571271875500679,0.0226221924647689,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
91,image,test,46,0.76328125,-0.858442461490631,-0.787002408504486,0.762988317012787,0.0590004604309797,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
92,image,train,47,0.895361328125,-0.948758631944656,-0.789307934045792,0.567784422636032,0.0240915436297655,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
93,image,test,47,0.7675537109375,-0.866254889965057,-0.789307934045792,0.769969817996025,0.0579668063670397,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
94,image,train,48,0.8971923828125,-0.949637424945831,-0.791555553674698,0.560168701410294,0.0225932683795691,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
95,image,test,48,0.7556396484375,-0.85318631529808,-0.791555553674698,0.74604663848877,0.0568947471678257,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
96,image,train,49,0.89765625,-0.953490364551544,-0.793720877170563,0.551996490359306,0.0225718351081014,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
97,image,test,49,0.7643310546875,-0.862448585033417,-0.793720877170563,0.741678595542908,0.0570681665092707,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
98,image,train,50,0.8983154296875,-0.95411793589592,-0.795812791585922,0.557090023159981,0.0211903830990195,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
99,image,test,50,0.7672119140625,-0.866964900493622,-0.795812791585922,0.743209347128868,0.0568227499723435,0,3,10,20,50,50,64,99ae3a46-b4d8-4b89-839c-22f6d9901776
0,graph,train,0,0.333333333333333,,,,,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
0,graph,test,0,0.333333333333333,,,,,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
0,graph,train,1,0.366064453125,-0.363468092679977,-0.366064444184303,2.26826145648956,0.0165944595821202,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
1,graph,test,1,0.6612060546875,-0.233010138571262,-0.366064444184303,2.17575023174286,0.00859992220066488,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
2,graph,train,2,0.50380859375,-0.480565392971039,-0.434936535358429,1.97557150125504,0.00764973610639572,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
3,graph,test,2,0.6919189453125,-0.459745156764984,-0.434936535358429,1.78768334388733,0.00661420915275812,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
4,graph,train,3,0.5902099609375,-0.593811732530594,-0.4866943359375,1.63983138799667,0.00611741114407778,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
5,graph,test,3,0.73720703125,-0.569628489017487,-0.4866943359375,1.53156111240387,0.00505272853188217,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
6,graph,train,4,0.6472412109375,-0.671857845783234,-0.526831078529358,1.42762548923492,0.00491029967088252,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
7,graph,test,4,0.766796875,-0.636544960737228,-0.526831078529358,1.32612326145172,0.00398535113781691,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
8,graph,train,5,0.69462890625,-0.72238330245018,-0.560390621423721,1.25615392923355,0.00374522544443607,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
9,graph,test,5,0.794921875,-0.703685349225998,-0.560390621423721,1.16397390365601,0.00350711594801396,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
10,graph,train,6,0.72841796875,-0.765371406078339,-0.588395190238953,1.08398594856262,0.00376488016918302,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
11,graph,test,6,0.79169921875,-0.740225911140442,-0.588395190238953,0.99311945438385,0.00306603452190757,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
12,graph,train,7,0.7482177734375,-0.796767508983612,-0.611226963996887,0.935604053735733,0.00349003938026726,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
13,graph,test,7,0.808935546875,-0.773696154356003,-0.611226963996887,0.871223068237305,0.00296119428239763,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
14,graph,train,8,0.77158203125,-0.818158549070358,-0.631271386146545,0.814992690086365,0.00296890519093722,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
15,graph,test,8,0.816015625,-0.793772906064987,-0.631271386146545,0.771623009443283,0.00249995308695361,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
16,graph,train,9,0.7817138671875,-0.83962807059288,-0.647987312078476,0.749277633428574,0.00238122531445697,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
17,graph,test,9,0.826416015625,-0.813826483488083,-0.647987312078476,0.720152348279953,0.00231371624395251,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
18,graph,train,10,0.7981201171875,-0.864471411705017,-0.66300060749054,0.698515892028809,0.0022341467323713,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
19,graph,test,10,0.8289306640625,-0.83074786067009,-0.66300060749054,0.669560447335243,0.00205123409396037,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
20,graph,train,11,0.8006591796875,-0.871705675125122,-0.67551503777504,0.647922107577324,0.00218586161499843,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
21,graph,test,11,0.830810546875,-0.835881972312927,-0.67551503777504,0.619734129309654,0.00217834875220433,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
22,graph,train,12,0.8032958984375,-0.876217252016068,-0.686163461208344,0.621488776803017,0.00212939165066928,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
23,graph,test,12,0.8333740234375,-0.844145196676254,-0.686163461208344,0.611605232954025,0.001923277170863,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
24,graph,train,13,0.8154296875,-0.897883480787277,-0.696107012033463,0.602425780892372,0.00188966125715524,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
25,graph,test,13,0.8382568359375,-0.855251014232636,-0.696107012033463,0.600351259112358,0.00177841488621198,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
26,graph,train,14,0.8229248046875,-0.913165885210037,-0.705165493488312,0.585583639144897,0.00177960136788897,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
27,graph,test,14,0.8592529296875,-0.877067965269089,-0.705165493488312,0.581777682900429,0.00147383180446923,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
28,graph,train,15,0.8317138671875,-0.924648028612137,-0.713602089881897,0.559064853191376,0.00164901881944388,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
29,graph,test,15,0.8576904296875,-0.88276783823967,-0.713602089881897,0.553263354301453,0.001641796779586,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
30,graph,train,16,0.8333740234375,-0.927800077199936,-0.721087884902954,0.543809941411018,0.00185543486149982,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
31,graph,test,16,0.8478271484375,-0.872590333223343,-0.721087884902954,0.5415153414011,0.0014998635451775,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
32,graph,train,17,0.834814453125,-0.928102511167526,-0.727777630090714,0.553191184997559,0.00154739350546151,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
33,graph,test,17,0.855078125,-0.877631413936615,-0.727777630090714,0.544071555137634,0.00137405870482326,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
34,graph,train,18,0.8330810546875,-0.926951336860657,-0.733627861738205,0.526837769150734,0.00152457974618301,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
35,graph,test,18,0.856396484375,-0.877139449119568,-0.733627861738205,0.520182499289513,0.00153309750021435,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
36,graph,train,19,0.8408203125,-0.929947918653488,-0.739269524812698,0.530090537667274,0.00136960193049163,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
37,graph,test,19,0.8636962890625,-0.887605637311935,-0.739269524812698,0.531146097183228,0.00165541419992223,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
38,graph,train,20,0.84248046875,-0.936356383562088,-0.74443011879921,0.536120003461838,0.00139068941934966,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
39,graph,test,20,0.8730712890625,-0.890158140659332,-0.74443011879921,0.528227415680885,0.00145379817695357,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
40,graph,train,21,0.851416015625,-0.938475829362869,-0.749524652957916,0.527413785457611,0.00135260632378049,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
41,graph,test,21,0.87919921875,-0.898950725793839,-0.749524652957916,0.527662518620491,0.0011413442203775,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
42,graph,train,22,0.8596923828125,-0.951219487190247,-0.754532301425934,0.52612536251545,0.0012396200094372,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
43,graph,test,22,0.8849365234375,-0.904571712017059,-0.754532301425934,0.515069767832756,0.00142678622214589,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
44,graph,train,23,0.8574951171875,-0.946321445703507,-0.759008938074112,0.511617958545685,0.00110580728505738,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
45,graph,test,23,0.8779052734375,-0.895108735561371,-0.759008938074112,0.494193103909493,0.001327467802912,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
46,graph,train,24,0.857275390625,-0.940440595149994,-0.763103473186493,0.495085808634758,0.00125526245683432,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
47,graph,test,24,0.880419921875,-0.896852231025696,-0.763103473186493,0.492885673046112,0.00135255409986712,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
48,graph,train,25,0.8588134765625,-0.943336874246597,-0.766931825876236,0.484728756546974,0.00149117131950334,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
49,graph,test,25,0.87900390625,-0.897766995429993,-0.766931825876236,0.476238411664963,0.0011652772402158,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
50,graph,train,26,0.8552978515625,-0.945603978633881,-0.770330566167832,0.471278163790703,0.0012009299651254,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
51,graph,test,26,0.872705078125,-0.893504464626312,-0.770330566167832,0.459244793653488,0.00120624822448008,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
52,graph,train,27,0.8598876953125,-0.942002987861633,-0.773647487163544,0.461332428455353,0.00117908559623174,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
53,graph,test,27,0.882958984375,-0.901727843284607,-0.773647487163544,0.459071373939514,0.00109699119930156,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
54,graph,train,28,0.8610595703125,-0.942171013355255,-0.776769322156906,0.456034341454506,0.00113093190011568,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
55,graph,test,28,0.8812255859375,-0.90026221871376,-0.776769322156906,0.446876245737076,0.000933022807294037,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
56,graph,train,29,0.8630615234375,-0.942222303152084,-0.779744869470596,0.452153384685516,0.00106279111641925,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
57,graph,test,29,0.8820556640625,-0.898406165838242,-0.779744869470596,0.452938786149025,0.000997076602652669,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
58,graph,train,30,0.8651611328125,-0.94969522356987,-0.782592099905014,0.453854203224182,0.00103113086079247,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
59,graph,test,30,0.8941650390625,-0.908790069818497,-0.782592099905014,0.448825028538704,0.000998730651917867,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
60,graph,train,31,0.877294921875,-0.957504802942276,-0.785646992921829,0.450831925868988,0.000896232051309198,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
61,graph,test,31,0.8972900390625,-0.909515058994293,-0.785646992921829,0.443338680267334,0.00099070526775904,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
62,graph,train,32,0.8776123046875,-0.956080335378647,-0.788520872592926,0.445856216549873,0.000805337114434224,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
63,graph,test,32,0.8963623046875,-0.912388664484024,-0.788520872592926,0.441474667191505,0.000895302678691223,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
64,graph,train,33,0.8781494140625,-0.95399272441864,-0.791236865520477,0.439039078354836,0.000959886470809579,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
65,graph,test,33,0.89228515625,-0.905448424816132,-0.791236865520477,0.430604901909828,0.00099210416956339,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
66,graph,train,34,0.874609375,-0.95384036898613,-0.793689030408859,0.430912420153618,0.000836895778775215,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
67,graph,test,34,0.897216796875,-0.911276352405548,-0.793689030408859,0.416183885931969,0.000878080009715632,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
68,graph,train,35,0.8825927734375,-0.957958030700684,-0.796229201555252,0.416518661379814,0.00100188964570407,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
69,graph,test,35,0.8956298828125,-0.911687105894089,-0.796229201555252,0.410841193795204,0.000701853955979459,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
70,graph,train,36,0.8867431640625,-0.961547738313675,-0.798743432760239,0.409539872407913,0.000643050359212794,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
71,graph,test,36,0.89970703125,-0.915510666370392,-0.798743432760239,0.405640834569931,0.000707220830372535,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
72,graph,train,37,0.88505859375,-0.954454684257507,-0.801076376438141,0.407056930661201,0.000710043113213033,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
73,graph,test,37,0.8982421875,-0.91439979672432,-0.801076376438141,0.407530900835991,0.000865001336205751,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
74,graph,train,38,0.886962890625,-0.957717347145081,-0.803336530923843,0.41622651219368,0.000805975991534069,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
75,graph,test,38,0.902978515625,-0.920380544662476,-0.803336530923843,0.420226013660431,0.000782545341644436,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
76,graph,train,39,0.8905517578125,-0.963889175653458,-0.805572825670242,0.417802384495735,0.000940466520842165,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
77,graph,test,39,0.90068359375,-0.914739280939102,-0.805572825670242,0.414447256922722,0.000901628083374817,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
78,graph,train,40,0.8831787109375,-0.959046709537506,-0.807512992620468,0.415764075517654,0.000654172289068811,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
79,graph,test,40,0.8978271484375,-0.912801897525787,-0.807512992620468,0.409645861387253,0.000739924106164835,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
80,graph,train,41,0.88525390625,-0.957779890298843,-0.809409117698669,0.414363867044449,0.000632103224052116,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
81,graph,test,41,0.8960693359375,-0.91107542514801,-0.809409117698669,0.417483514547348,0.000750045337190386,1,3,10,20,50,50,64,11839958-9ea8-45a0-9c9b-07beb9054428
